seqcol_digest,refget_digest,alias,alias_kind,sequence_accession
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.Ft1rlkyC6tg0zSex3L9Nl3QNMSMvlWpY,NT_187538.1,refseq_accession,NT_187538.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.Ft1rlkyC6tg0zSex3L9Nl3QNMSMvlWpY,HSCHR3_5_CTG2_1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.Ft1rlkyC6tg0zSex3L9Nl3QNMSMvlWpY,chr3_KI270781v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.FwChSNxkr_b1LuOi-QoKQcH2DiB9fL89,KI270853.1,genbank_accession,KI270853.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.FwChSNxkr_b1LuOi-QoKQcH2DiB9fL89,NT_187607.1,refseq_accession,NT_187607.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.FwChSNxkr_b1LuOi-QoKQcH2DiB9fL89,HSCHR16_1_CTG1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.FwChSNxkr_b1LuOi-QoKQcH2DiB9fL89,chr16_KI270853v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.FzQFgB4dpLbSpGp5WvuMNzq6MPKvdlyE,KI270797.1,genbank_accession,KI270797.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.FzQFgB4dpLbSpGp5WvuMNzq6MPKvdlyE,NT_187552.1,refseq_accession,NT_187552.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.FzQFgB4dpLbSpGp5WvuMNzq6MPKvdlyE,HSCHR6_1_CTG4,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.FzQFgB4dpLbSpGp5WvuMNzq6MPKvdlyE,chr6_KI270797v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.GCrbaHfIIFRcgaSCxRfLabk7To0pT5MQ,KI270760.1,genbank_accession,KI270760.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.GCrbaHfIIFRcgaSCxRfLabk7To0pT5MQ,NT_187514.1,refseq_accession,NT_187514.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.GCrbaHfIIFRcgaSCxRfLabk7To0pT5MQ,HSCHR1_1_CTG11,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.GCrbaHfIIFRcgaSCxRfLabk7To0pT5MQ,chr1_KI270760v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.GUN8-TYOZWIwvkcWk4bCnaEPxBMwMTdn,GL383526.1,genbank_accession,GL383526.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.GUN8-TYOZWIwvkcWk4bCnaEPxBMwMTdn,NW_003315913.1,refseq_accession,NW_003315913.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.GUN8-TYOZWIwvkcWk4bCnaEPxBMwMTdn,HSCHR3_1_CTG2_1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.GUN8-TYOZWIwvkcWk4bCnaEPxBMwMTdn,chr3_GL383526v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.Gbrij0fSyRAGFCB20lZ8vTkymOnmV5gP,KI270840.1,genbank_accession,KI270840.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.Gbrij0fSyRAGFCB20lZ8vTkymOnmV5gP,NT_187594.1,refseq_accession,NT_187594.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.Gbrij0fSyRAGFCB20lZ8vTkymOnmV5gP,HSCHR13_1_CTG3,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.Gbrij0fSyRAGFCB20lZ8vTkymOnmV5gP,chr13_KI270840v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.GdXNrY4W8T7K93ylj7kNeytobgGKidl-,KI270395.1,genbank_accession,KI270395.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.GdXNrY4W8T7K93ylj7kNeytobgGKidl-,NT_187476.1,refseq_accession,NT_187476.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.GdXNrY4W8T7K93ylj7kNeytobgGKidl-,HSCHRUN_RANDOM_184,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.GdXNrY4W8T7K93ylj7kNeytobgGKidl-,chrUn_KI270395v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.H-FcilbhTd1DIsKaCzkabHWNIc7smIfL,JH159137.1,genbank_accession,JH159137.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.H-FcilbhTd1DIsKaCzkabHWNIc7smIfL,NW_003871074.1,refseq_accession,NW_003871074.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.H-FcilbhTd1DIsKaCzkabHWNIc7smIfL,HG151_NOVEL_TEST,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.H-FcilbhTd1DIsKaCzkabHWNIc7smIfL,chr11_JH159137v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.HDkEXq7AzlrUbhHuZpznbp3lgdam9H7m,KI270854.1,genbank_accession,KI270854.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.HDkEXq7AzlrUbhHuZpznbp3lgdam9H7m,NT_187610.1,refseq_accession,NT_187610.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.HDkEXq7AzlrUbhHuZpznbp3lgdam9H7m,HSCHR16_CTG2,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.HDkEXq7AzlrUbhHuZpznbp3lgdam9H7m,chr16_KI270854v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.HImND0cIlPCdycJ2DwnTMpO7nb-njdnZ,KI270442.1,genbank_accession,KI270442.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.HImND0cIlPCdycJ2DwnTMpO7nb-njdnZ,NT_187420.1,refseq_accession,NT_187420.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.HImND0cIlPCdycJ2DwnTMpO7nb-njdnZ,HSCHRUN_RANDOM_124,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.HImND0cIlPCdycJ2DwnTMpO7nb-njdnZ,chrUn_KI270442v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.HvLCAc04v5FtYQKEBozJOkjYG7JyzqI1,KI270903.1,genbank_accession,KI270903.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.HvLCAc04v5FtYQKEBozJOkjYG7JyzqI1,NT_187657.1,refseq_accession,NT_187657.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.HvLCAc04v5FtYQKEBozJOkjYG7JyzqI1,HSCHR11_2_CTG1_1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.HvLCAc04v5FtYQKEBozJOkjYG7JyzqI1,chr11_KI270903v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.HxuclGHh0XCDuF8x6yQrpHUBL7ZntAHc,CM000666.2,genbank_accession,CM000666.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.HxuclGHh0XCDuF8x6yQrpHUBL7ZntAHc,NC_000004.12,refseq_accession,NC_000004.12
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.HxuclGHh0XCDuF8x6yQrpHUBL7ZntAHc,4,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.HxuclGHh0XCDuF8x6yQrpHUBL7ZntAHc,chr4,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.I0Yop28P5J3dgmcsMKJKzfSqQ3sp8OJY,KI270863.1,genbank_accession,KI270863.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.I0Yop28P5J3dgmcsMKJKzfSqQ3sp8OJY,NT_187617.1,refseq_accession,NT_187617.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.I0Yop28P5J3dgmcsMKJKzfSqQ3sp8OJY,HSCHR18_3_CTG2_1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.I0Yop28P5J3dgmcsMKJKzfSqQ3sp8OJY,chr18_KI270863v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.I5artHV9tMRwf8-UCgn0tUTLY8DFAzfi,KI270392.1,genbank_accession,KI270392.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.I5artHV9tMRwf8-UCgn0tUTLY8DFAzfi,NT_187485.1,refseq_accession,NT_187485.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.I5artHV9tMRwf8-UCgn0tUTLY8DFAzfi,HSCHRUN_RANDOM_193,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.I5artHV9tMRwf8-UCgn0tUTLY8DFAzfi,chrUn_KI270392v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IIB53T8CNeJJdUqzn9V_JnRtQadwWCbl,CM000681.2,genbank_accession,CM000681.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IIB53T8CNeJJdUqzn9V_JnRtQadwWCbl,NC_000019.10,refseq_accession,NC_000019.10
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IIB53T8CNeJJdUqzn9V_JnRtQadwWCbl,19,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IIB53T8CNeJJdUqzn9V_JnRtQadwWCbl,chr19,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IRcDYGj56PHshajiocGe_gQ53fPFX-9I,KI270879.1,genbank_accession,KI270879.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IRcDYGj56PHshajiocGe_gQ53fPFX-9I,NT_187633.1,refseq_accession,NT_187633.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IRcDYGj56PHshajiocGe_gQ53fPFX-9I,HSCHR22_1_CTG7,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IRcDYGj56PHshajiocGe_gQ53fPFX-9I,chr22_KI270879v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.ITWL-R0pmV5Q5vmPatNneK6bAR5CSvK_,KI270871.1,genbank_accession,KI270871.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.ITWL-R0pmV5Q5vmPatNneK6bAR5CSvK_,NT_187625.1,refseq_accession,NT_187625.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.ITWL-R0pmV5Q5vmPatNneK6bAR5CSvK_,HSCHR20_1_CTG4,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.ITWL-R0pmV5Q5vmPatNneK6bAR5CSvK_,chr20_KI270871v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IUYOQlv1RFRM-COi2MjsFSO7_3AI1R4s,KI270889.1,genbank_accession,KI270889.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IUYOQlv1RFRM-COi2MjsFSO7_3AI1R4s,NT_187643.1,refseq_accession,NT_187643.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IUYOQlv1RFRM-COi2MjsFSO7_3AI1R4s,HSCHR19KIR_LUCE_A_HAP_CTG3_1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IUYOQlv1RFRM-COi2MjsFSO7_3AI1R4s,chr19_KI270889v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IpxD9OiiVt8_Xfbj35qc74pGIe0wL9vT,KI270519.1,genbank_accession,KI270519.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IpxD9OiiVt8_Xfbj35qc74pGIe0wL9vT,NT_187433.1,refseq_accession,NT_187433.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IpxD9OiiVt8_Xfbj35qc74pGIe0wL9vT,HSCHRUN_RANDOM_137,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IpxD9OiiVt8_Xfbj35qc74pGIe0wL9vT,chrUn_KI270519v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IqHYbzsscygCUV59pwfyEd04a5c3lkLF,KI270386.1,genbank_accession,KI270386.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IqHYbzsscygCUV59pwfyEd04a5c3lkLF,NT_187480.1,refseq_accession,NT_187480.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IqHYbzsscygCUV59pwfyEd04a5c3lkLF,HSCHRUN_RANDOM_188,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.IqHYbzsscygCUV59pwfyEd04a5c3lkLF,chrUn_KI270386v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.J2akr9kmBxkY3ZFmieOubOe1p6EFfMwY,KI270507.1,genbank_accession,KI270507.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.J2akr9kmBxkY3ZFmieOubOe1p6EFfMwY,NT_187437.1,refseq_accession,NT_187437.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.J2akr9kmBxkY3ZFmieOubOe1p6EFfMwY,HSCHRUN_RANDOM_141,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.J2akr9kmBxkY3ZFmieOubOe1p6EFfMwY,chrUn_KI270507v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JC7sRwjgnhEUBTGtNafaYyolY6rCwFRw,KI270822.1,genbank_accession,KI270822.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JC7sRwjgnhEUBTGtNafaYyolY6rCwFRw,NT_187577.1,refseq_accession,NT_187577.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JC7sRwjgnhEUBTGtNafaYyolY6rCwFRw,HSCHR8_9_CTG1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JC7sRwjgnhEUBTGtNafaYyolY6rCwFRw,chr8_KI270822v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JGKR1svbOo2GOxiWymE1pv13ggaJc4ih,KI270913.1,genbank_accession,KI270913.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JGKR1svbOo2GOxiWymE1pv13ggaJc4ih,NT_187667.1,refseq_accession,NT_187667.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JGKR1svbOo2GOxiWymE1pv13ggaJc4ih,HSCHRX_2_CTG3,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JGKR1svbOo2GOxiWymE1pv13ggaJc4ih,chrX_KI270913v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JM3T4DDFYWNd19zcrQCCl6nj_NmagiRo,KI270371.1,genbank_accession,KI270371.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JM3T4DDFYWNd19zcrQCCl6nj_NmagiRo,NT_187494.1,refseq_accession,NT_187494.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JM3T4DDFYWNd19zcrQCCl6nj_NmagiRo,HSCHRUN_RANDOM_202,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JM3T4DDFYWNd19zcrQCCl6nj_NmagiRo,chrUn_KI270371v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JSL6KKK2j3Flq4IF1M3Art_84LQ3dmFF,KI270338.1,genbank_accession,KI270338.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JSL6KKK2j3Flq4IF1M3Art_84LQ3dmFF,NT_187463.1,refseq_accession,NT_187463.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JSL6KKK2j3Flq4IF1M3Art_84LQ3dmFF,HSCHRUN_RANDOM_171,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JSL6KKK2j3Flq4IF1M3Art_84LQ3dmFF,chrUn_KI270338v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JoYHnbjBPOMckEQi0FSEJZYfci-l4kzO,KI270819.1,genbank_accession,KI270819.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JoYHnbjBPOMckEQi0FSEJZYfci-l4kzO,NT_187574.1,refseq_accession,NT_187574.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JoYHnbjBPOMckEQi0FSEJZYfci-l4kzO,HSCHR8_5_CTG7,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.JoYHnbjBPOMckEQi0FSEJZYfci-l4kzO,chr8_KI270819v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KEO-4XBcm1cxeo_DIQ8_ofqGUkp4iZhI,CM000671.2,genbank_accession,CM000671.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KEO-4XBcm1cxeo_DIQ8_ofqGUkp4iZhI,NC_000009.12,refseq_accession,NC_000009.12
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KEO-4XBcm1cxeo_DIQ8_ofqGUkp4iZhI,9,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KEO-4XBcm1cxeo_DIQ8_ofqGUkp4iZhI,chr9,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KET7zxY6jw4xXuce0I2NdTbBuwZudiVN,KI270390.1,genbank_accession,KI270390.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KET7zxY6jw4xXuce0I2NdTbBuwZudiVN,NT_187474.1,refseq_accession,NT_187474.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KET7zxY6jw4xXuce0I2NdTbBuwZudiVN,HSCHRUN_RANDOM_182,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KET7zxY6jw4xXuce0I2NdTbBuwZudiVN,chrUn_KI270390v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KHKws2RTus2xjfI0god2Gg79qedfTlKb,GL383550.2,genbank_accession,GL383550.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KHKws2RTus2xjfI0god2Gg79qedfTlKb,NW_003315939.2,refseq_accession,NW_003315939.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KHKws2RTus2xjfI0god2Gg79qedfTlKb,HSCHR12_1_CTG2_1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KHKws2RTus2xjfI0god2Gg79qedfTlKb,chr12_GL383550v2_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KQZyMeKEPHfeYKYX79PyAoyajaqE30_E,KI270382.1,genbank_accession,KI270382.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KQZyMeKEPHfeYKYX79PyAoyajaqE30_E,NT_187488.1,refseq_accession,NT_187488.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KQZyMeKEPHfeYKYX79PyAoyajaqE30_E,HSCHRUN_RANDOM_196,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KQZyMeKEPHfeYKYX79PyAoyajaqE30_E,chrUn_KI270382v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.K_ieIfNIy1Ktulg8QSlhvJvm_1uQOtjD,GL000009.2,genbank_accession,GL000009.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.K_ieIfNIy1Ktulg8QSlhvJvm_1uQOtjD,NT_113796.3,refseq_accession,NT_113796.3
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.K_ieIfNIy1Ktulg8QSlhvJvm_1uQOtjD,HSCHR14_CTG1_UNLOCALIZED,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.K_ieIfNIy1Ktulg8QSlhvJvm_1uQOtjD,chr14_GL000009v2_random,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KcnNnZ5bTDOEConQUSemx8AEViUquuJW,KI270930.1,genbank_accession,KI270930.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KcnNnZ5bTDOEConQUSemx8AEViUquuJW,NT_187684.1,refseq_accession,NT_187684.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KcnNnZ5bTDOEConQUSemx8AEViUquuJW,HSCHR19KIR_FH08_BAX_HAP_CTG3_1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KcnNnZ5bTDOEConQUSemx8AEViUquuJW,chr19_KI270930v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.Ke3kTlQ21XVYX7avwlj8LDiX5S1cmbPf,GL383575.2,genbank_accession,GL383575.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.Ke3kTlQ21XVYX7avwlj8LDiX5S1cmbPf,NW_003315964.2,refseq_accession,NW_003315964.2
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.Ke3kTlQ21XVYX7avwlj8LDiX5S1cmbPf,HSCHR19_2_CTG2,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.Ke3kTlQ21XVYX7avwlj8LDiX5S1cmbPf,chr19_GL383575v2_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KmkfaNw6fM3oWCokWZGXgLINWxET3dww,KI270834.1,genbank_accession,KI270834.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KmkfaNw6fM3oWCokWZGXgLINWxET3dww,NT_187590.1,refseq_accession,NT_187590.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KmkfaNw6fM3oWCokWZGXgLINWxET3dww,HSCHR12_6_CTG2_1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KmkfaNw6fM3oWCokWZGXgLINWxET3dww,chr12_KI270834v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KuhqeekACzuyI14I7mL58jVhKFU3Sm_6,GL000225.1,genbank_accession,GL000225.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KuhqeekACzuyI14I7mL58jVhKFU3Sm_6,NT_167219.1,refseq_accession,NT_167219.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KuhqeekACzuyI14I7mL58jVhKFU3Sm_6,HSCHR14_CTG2_UNLOCALIZED,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.KuhqeekACzuyI14I7mL58jVhKFU3Sm_6,chr14_GL000225v1_random,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.L4ZLpQty7r3yyh2xSr_O6DRnWaKjaAsv,KI270335.1,genbank_accession,KI270335.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.L4ZLpQty7r3yyh2xSr_O6DRnWaKjaAsv,NT_187462.1,refseq_accession,NT_187462.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.L4ZLpQty7r3yyh2xSr_O6DRnWaKjaAsv,HSCHRUN_RANDOM_170,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.L4ZLpQty7r3yyh2xSr_O6DRnWaKjaAsv,chrUn_KI270335v1,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.L9jwXWvDtJbfxVFFZ5Autkj9k_qMIz5F,KI270830.1,genbank_accession,KI270830.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.L9jwXWvDtJbfxVFFZ5Autkj9k_qMIz5F,NT_187584.1,refseq_accession,NT_187584.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.L9jwXWvDtJbfxVFFZ5Autkj9k_qMIz5F,HSCHR11_1_CTG6,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.L9jwXWvDtJbfxVFFZ5Autkj9k_qMIz5F,chr11_KI270830v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.LQAI8B9Di_cemErZagjmUlLIU_wJ0vpM,KI270824.1,genbank_accession,KI270824.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.LQAI8B9Di_cemErZagjmUlLIU_wJ0vpM,NT_187579.1,refseq_accession,NT_187579.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.LQAI8B9Di_cemErZagjmUlLIU_wJ0vpM,HSCHR10_1_CTG3,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.LQAI8B9Di_cemErZagjmUlLIU_wJ0vpM,chr10_KI270824v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.LRS9ztT4Ebp8Eu2rY-wbZ7RclCIZK_W0,KI270855.1,genbank_accession,KI270855.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.LRS9ztT4Ebp8Eu2rY-wbZ7RclCIZK_W0,NT_187608.1,refseq_accession,NT_187608.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.LRS9ztT4Ebp8Eu2rY-wbZ7RclCIZK_W0,HSCHR16_3_CTG1,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.LRS9ztT4Ebp8Eu2rY-wbZ7RclCIZK_W0,chr16_KI270855v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.LtzPuZLZnYH6pO1IrTjYgPEKdEhRS5ud,KI270798.1,genbank_accession,KI270798.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.LtzPuZLZnYH6pO1IrTjYgPEKdEhRS5ud,NT_187553.1,refseq_accession,NT_187553.1
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.LtzPuZLZnYH6pO1IrTjYgPEKdEhRS5ud,HSCHR6_1_CTG5,seqcol_name,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.LtzPuZLZnYH6pO1IrTjYgPEKdEhRS5ud,chr6_KI270798v1_alt,ucsc,
XemD97fxYMS4q-FBm_n5CHQgmzh1_67a,SQ.LwWuUnUfybOKDgkhEOYvRjat-JKJBtrH,KI270736.1,genbank_accession,KI270736.1
